Source,Target,Type,Weight,estimate,padj_01
127,176,Undirected,0.9066082746806282,0.9066082746806282,1.1876621411541989e-4
127,170,Undirected,0.7562661989798206,0.7562661989798206,0.007074250310379045
127,173,Undirected,0.7562661989798206,0.7562661989798206,0.007074250310379045
127,167,Undirected,0.788156942310295,0.788156942310295,0.003956192304592847
128,176,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
129,174,Undirected,0.7978634243562576,0.7978634243562576,0.0056771818107933065
130,174,Undirected,0.7978634243562576,0.7978634243562576,0.0056771818107933065
131,171,Undirected,0.7454545454545454,0.7454545454545454,0.008454728885061592
132,172,Undirected,0.7746829608553244,0.7746829608553244,0.005112945458591254
133,174,Undirected,0.7822749024406355,0.7822749024406355,0.007488468496491263
134,200,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
135,168,Undirected,0.7727272727272727,0.7727272727272727,0.005299487178643858
136,168,Undirected,0.8,0.8,0.003110428310385851
137,168,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
138,172,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
139,168,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
140,176,Undirected,0.7454545454545454,0.7454545454545454,0.008454728885061592
141,172,Undirected,0.8009085749662976,0.8009085749662976,0.0030516291844857445
