label	NMDS1	NMDS2	type	sample_type	sampling_date	sampling_time	sampling_day	site	replicate	text_label
ASV_00235	0.3668808522071801	0.011106871819369653	species	NA	NA	NA	NA	NA	NA	NA
ASV_00236	0.26452751859335843	-0.0016959898579875436	species	NA	NA	NA	NA	NA	NA	NA
ASV_00238	-0.012363661194478785	0.07229101376292059	species	NA	NA	NA	NA	NA	NA	NA
ASV_00239	0.2946755308282019	-0.0033280860685331645	species	NA	NA	NA	NA	NA	NA	NA
ASV_00240	-0.06598444514981916	0.11660748631825263	species	NA	NA	NA	NA	NA	NA	NA
ASV_00241	0.4272816982179569	0.09171941893153954	species	NA	NA	NA	NA	NA	NA	NA
ASV_00243	-0.7322320345795674	-0.024832968847746953	species	NA	NA	NA	NA	NA	NA	NA
ASV_00245	0.08042674147651828	0.07409723689920306	species	NA	NA	NA	NA	NA	NA	NA
ASV_00246	-0.05989471847690596	0.03149415286262602	species	NA	NA	NA	NA	NA	NA	NA
ASV_00247	0.28518823256828935	0.06694485749398263	species	NA	NA	NA	NA	NA	NA	NA
ASV_00248	-0.19474252775293302	-0.4198996311915278	species	NA	NA	NA	NA	NA	NA	NA
ASV_00251	-0.7346582446801264	0.20654893290955528	species	NA	NA	NA	NA	NA	NA	NA
ASV_00252	-0.8914144836033182	0.07585280669370804	species	NA	NA	NA	NA	NA	NA	NA
ASV_00253	0.3618200707362447	0.02905767975723075	species	NA	NA	NA	NA	NA	NA	NA
ASV_00255	0.28116556884414495	0.045847982508536715	species	NA	NA	NA	NA	NA	NA	NA
ASV_00256	-0.07285136589501226	-0.6672082805903393	species	NA	NA	NA	NA	NA	NA	NA
ASV_00258	0.33082073238227044	0.023113321924099112	species	NA	NA	NA	NA	NA	NA	NA
ASV_00259	0.3277721365887776	-0.007748982390053093	species	NA	NA	NA	NA	NA	NA	NA
ASV_00260	-0.3510260846192154	-0.020575050456122727	species	NA	NA	NA	NA	NA	NA	NA
ASV_00261	-0.5590119110803012	-0.18192166775666344	species	NA	NA	NA	NA	NA	NA	NA
ASV_00262	-0.02780100645949452	0.05166807485355382	species	NA	NA	NA	NA	NA	NA	NA
ASV_00263	0.2181610924941214	-0.16206736331616628	species	NA	NA	NA	NA	NA	NA	NA
ASV_00264	-0.1301885038822867	0.055019916978981266	species	NA	NA	NA	NA	NA	NA	NA
ASV_00266	0.3311499574403123	0.03153616739127756	species	NA	NA	NA	NA	NA	NA	NA
ASV_00269	0.07952851602642971	-0.7058770677679259	species	NA	NA	NA	NA	NA	NA	NA
ASV_00271	-0.5673852749430187	-0.0024753663227575153	species	NA	NA	NA	NA	NA	NA	NA
ASV_00272	0.2803498888171202	0.0730045888961033	species	NA	NA	NA	NA	NA	NA	NA
ASV_00274	-0.7868572830469895	0.037701564618456376	species	NA	NA	NA	NA	NA	NA	NA
ASV_00277	-0.09719533385493469	-0.020622051145081744	species	NA	NA	NA	NA	NA	NA	NA
ASV_00278	0.3414173824408755	0.031516205257209606	species	NA	NA	NA	NA	NA	NA	NA
ASV_00279	-0.21649218547175428	-0.025174392047101903	species	NA	NA	NA	NA	NA	NA	NA
ASV_00280	0.41241711217813476	0.05647164089976671	species	NA	NA	NA	NA	NA	NA	NA
ASV_00281	0.20377402310200635	0.07737884224892393	species	NA	NA	NA	NA	NA	NA	NA
ASV_00282	-0.7711286239178358	0.10715235781177707	species	NA	NA	NA	NA	NA	NA	NA
ASV_00283	-0.8640001838420345	0.004773323601011493	species	NA	NA	NA	NA	NA	NA	NA
ASV_00287	0.31738483013131585	-0.030738467314156952	species	NA	NA	NA	NA	NA	NA	NA
ASV_00289	-0.522045982534272	0.11949095190206596	species	NA	NA	NA	NA	NA	NA	NA
ASV_00290	0.04902846246737139	0.04102273348304211	species	NA	NA	NA	NA	NA	NA	NA
ASV_00291	0.3371755166472992	0.07011054181637823	species	NA	NA	NA	NA	NA	NA	NA
ASV_00292	0.03957714070474674	0.09664525702797998	species	NA	NA	NA	NA	NA	NA	NA
ASV_00294	-0.24058263371293287	0.006356627476369558	species	NA	NA	NA	NA	NA	NA	NA
ASV_00295	-0.6815688933596348	-0.07945020949005964	species	NA	NA	NA	NA	NA	NA	NA
ASV_00298	0.412139488338114	0.06464017372673535	species	NA	NA	NA	NA	NA	NA	NA
ASV_00300	-0.9076367359720882	0.060790611060197994	species	NA	NA	NA	NA	NA	NA	NA
ASV_00301	-0.2030445127655063	0.07453205424975873	species	NA	NA	NA	NA	NA	NA	NA
ASV_00302	0.21955872424372438	-0.003172005758677878	species	NA	NA	NA	NA	NA	NA	NA
ASV_00303	0.28931043711609994	0.0706087327147367	species	NA	NA	NA	NA	NA	NA	NA
ASV_00304	0.2772276219676034	0.048177437906839655	species	NA	NA	NA	NA	NA	NA	NA
ASV_00307	0.07059975956574942	0.08130589477274802	species	NA	NA	NA	NA	NA	NA	NA
ASV_00308	0.10091024568566653	0.11152089834872908	species	NA	NA	NA	NA	NA	NA	NA
ASV_00311	0.1724830108207887	0.058323817101327724	species	NA	NA	NA	NA	NA	NA	NA
ASV_00313	-0.21922394415632918	-0.05492337768342336	species	NA	NA	NA	NA	NA	NA	NA
ASV_00314	0.023956773357146206	0.07440161548864843	species	NA	NA	NA	NA	NA	NA	NA
ASV_00315	0.17735125077094954	0.13480738856030555	species	NA	NA	NA	NA	NA	NA	NA
ASV_00316	-0.8958025055544641	0.05110392807110221	species	NA	NA	NA	NA	NA	NA	NA
ASV_00317	-0.17446273020740666	-0.015140108421685035	species	NA	NA	NA	NA	NA	NA	NA
ASV_00319	0.24917229946249697	0.028447867520842204	species	NA	NA	NA	NA	NA	NA	NA
ASV_00320	0.28968967885610064	0.03569344623856223	species	NA	NA	NA	NA	NA	NA	NA
ASV_00321	-0.6840014090623062	-0.166326678062356	species	NA	NA	NA	NA	NA	NA	NA
ASV_00322	-0.27163308827058846	0.04376328622069117	species	NA	NA	NA	NA	NA	NA	NA
ASV_00323	-0.39124187811358896	-0.4918622612900197	species	NA	NA	NA	NA	NA	NA	NA
ASV_00324	0.348848940557647	0.06341018395546359	species	NA	NA	NA	NA	NA	NA	NA
ASV_00325	0.3019734376150642	-0.0362290527858935	species	NA	NA	NA	NA	NA	NA	NA
ASV_00327	0.39165615645979474	-0.002869066122696535	species	NA	NA	NA	NA	NA	NA	NA
ASV_00328	0.25384913854328905	0.06513645481283559	species	NA	NA	NA	NA	NA	NA	NA
ASV_00329	0.09193559161935405	0.08331773912712485	species	NA	NA	NA	NA	NA	NA	NA
ASV_00330	0.3137042227313993	0.05997404183463198	species	NA	NA	NA	NA	NA	NA	NA
ASV_00332	0.373264251720232	0.06572168894104245	species	NA	NA	NA	NA	NA	NA	NA
ASV_00333	0.3932269524686446	0.07507766491020139	species	NA	NA	NA	NA	NA	NA	NA
ASV_00334	-0.0077229769626335045	0.07306333414585374	species	NA	NA	NA	NA	NA	NA	NA
ASV_00336	0.14625912096282637	-0.017457365213756584	species	NA	NA	NA	NA	NA	NA	NA
ASV_00337	-0.4974447603036983	0.07570831924555846	species	NA	NA	NA	NA	NA	NA	NA
ASV_00338	0.2326193569478616	0.08091242066785315	species	NA	NA	NA	NA	NA	NA	NA
ASV_00339	-0.8671107834450962	0.16849135311149202	species	NA	NA	NA	NA	NA	NA	NA
ASV_00341	-0.8868309065095377	0.10218694517522212	species	NA	NA	NA	NA	NA	NA	NA
ASV_00342	-0.1176761398489865	-0.04112870177890153	species	NA	NA	NA	NA	NA	NA	NA
ASV_00343	0.45607658570956583	0.06597930426422129	species	NA	NA	NA	NA	NA	NA	NA
ASV_00344	0.37904376521403055	0.013960918806698032	species	NA	NA	NA	NA	NA	NA	NA
ASV_00345	-0.1646793674776013	0.031081027279105052	species	NA	NA	NA	NA	NA	NA	NA
ASV_00346	0.40856629903013086	0.012993824313682317	species	NA	NA	NA	NA	NA	NA	NA
ASV_00347	0.2521961893667034	-0.02788791163519285	species	NA	NA	NA	NA	NA	NA	NA
ASV_00348	-0.9224011565987887	0.15322807165256752	species	NA	NA	NA	NA	NA	NA	NA
ASV_00349	0.07549881402372616	0.007389733045670041	species	NA	NA	NA	NA	NA	NA	NA
ASV_00351	-0.13760040230905318	0.20925539241952218	species	NA	NA	NA	NA	NA	NA	NA
ASV_00352	-0.04078708137580776	-0.10868797612814088	species	NA	NA	NA	NA	NA	NA	NA
ASV_00353	0.3668985483834811	0.05094495213953868	species	NA	NA	NA	NA	NA	NA	NA
ASV_00354	0.38901497911000904	0.0668401753251626	species	NA	NA	NA	NA	NA	NA	NA
ASV_00355	-0.043038275177471226	-0.06702876158789141	species	NA	NA	NA	NA	NA	NA	NA
ASV_00356	0.21537448587473443	0.11850125362658008	species	NA	NA	NA	NA	NA	NA	NA
ASV_00357	-0.9169809186856307	0.2200090414972895	species	NA	NA	NA	NA	NA	NA	NA
ASV_00358	-0.3612710538242046	0.018732647745954876	species	NA	NA	NA	NA	NA	NA	NA
ASV_00359	0.3221526083937021	0.03377003718252646	species	NA	NA	NA	NA	NA	NA	NA
ASV_00360	-0.31158907355803633	-0.037749485036188274	species	NA	NA	NA	NA	NA	NA	NA
ASV_00361	0.2696244579863632	-0.11387230085047441	species	NA	NA	NA	NA	NA	NA	NA
ASV_00362	0.2053250099270089	-0.006805807750310032	species	NA	NA	NA	NA	NA	NA	NA
ASV_00364	0.39363082433140817	0.06611577570865267	species	NA	NA	NA	NA	NA	NA	NA
ASV_00365	-0.9751538473928337	-0.23486177217496293	species	NA	NA	NA	NA	NA	NA	NA
ASV_00366	0.3826189642572567	0.010226453507856474	species	NA	NA	NA	NA	NA	NA	NA
ASV_00368	0.4656940995036643	0.08485626760522362	species	NA	NA	NA	NA	NA	NA	NA
ASV_00369	-0.8812590059215164	-0.16989447584180387	species	NA	NA	NA	NA	NA	NA	NA
ASV_00370	0.20733741918686488	-0.04456607283175054	species	NA	NA	NA	NA	NA	NA	NA
ASV_00372	-0.7749938935177638	0.22848169146760614	species	NA	NA	NA	NA	NA	NA	NA
ASV_00373	0.03515052799674841	-0.5674013949196278	species	NA	NA	NA	NA	NA	NA	NA
ASV_00374	0.22799655911081212	0.0992122881605456	species	NA	NA	NA	NA	NA	NA	NA
ASV_00375	0.4009559517992751	-0.03303331182588296	species	NA	NA	NA	NA	NA	NA	NA
ASV_00376	-0.3651438000505223	-0.022132404582371513	species	NA	NA	NA	NA	NA	NA	NA
ASV_00377	0.1221700763315069	0.04874372040275226	species	NA	NA	NA	NA	NA	NA	NA
ASV_00381	0.4647160579492199	0.09704740776036203	species	NA	NA	NA	NA	NA	NA	NA
ASV_00382	-0.2394382341484591	-0.08106734005989047	species	NA	NA	NA	NA	NA	NA	NA
ASV_00386	0.14218538729925737	0.16911684070502087	species	NA	NA	NA	NA	NA	NA	NA
ASV_00387	0.3923250522702332	0.09804109835469824	species	NA	NA	NA	NA	NA	NA	NA
ASV_00388	0.1779851182783078	-1.2897526924336333	species	NA	NA	NA	NA	NA	NA	NA
ASV_00389	-0.8319857121832102	0.06382397343640933	species	NA	NA	NA	NA	NA	NA	NA
ASV_00390	0.3084071644068962	0.11125158490042922	species	NA	NA	NA	NA	NA	NA	NA
ASV_00391	0.5571197931076787	0.12908882858898804	species	NA	NA	NA	NA	NA	NA	NA
ASV_00392	0.29524495000535533	-0.0660765889242801	species	NA	NA	NA	NA	NA	NA	NA
ASV_00394	0.3702219691456057	0.0916289986960508	species	NA	NA	NA	NA	NA	NA	NA
ASV_00395	-0.07277825664893744	-0.014192769160517364	species	NA	NA	NA	NA	NA	NA	NA
ASV_00396	0.48422802547920246	0.13802616768080073	species	NA	NA	NA	NA	NA	NA	NA
ASV_00397	0.34156718941079844	0.03993073587778168	species	NA	NA	NA	NA	NA	NA	NA
ASV_00398	-0.916651877112684	-0.16569236263280257	species	NA	NA	NA	NA	NA	NA	NA
ASV_00399	-0.8846320799724597	-0.05879257649540711	species	NA	NA	NA	NA	NA	NA	NA
ASV_00400	-0.7219829965986284	0.19453533848507332	species	NA	NA	NA	NA	NA	NA	NA
ASV_00401	0.4331147354602788	0.24798215535383145	species	NA	NA	NA	NA	NA	NA	NA
ASV_00404	0.07182445269686953	0.0334835339858716	species	NA	NA	NA	NA	NA	NA	NA
ASV_00406	0.36644503479465956	-0.04580764300266124	species	NA	NA	NA	NA	NA	NA	NA
ASV_00408	0.3729959550744973	-0.04161776995842718	species	NA	NA	NA	NA	NA	NA	NA
ASV_00410	-0.5237301589809364	0.02751139027147313	species	NA	NA	NA	NA	NA	NA	NA
ASV_00413	0.42345002077203475	0.09399087732978588	species	NA	NA	NA	NA	NA	NA	NA
ASV_00418	0.4800356573820123	0.09543797771236119	species	NA	NA	NA	NA	NA	NA	NA
ASV_00421	0.3680165346748901	-0.01935710828631335	species	NA	NA	NA	NA	NA	NA	NA
ASV_00423	-0.2465752393171201	0.13229835858365505	species	NA	NA	NA	NA	NA	NA	NA
ASV_00428	-0.3999915963967618	-0.085882658391195	species	NA	NA	NA	NA	NA	NA	NA
ASV_00429	0.3935212892068532	0.018708537265109168	species	NA	NA	NA	NA	NA	NA	NA
ASV_00430	0.23077511510015616	-0.01866018605688702	species	NA	NA	NA	NA	NA	NA	NA
ASV_00431	0.39307872588991627	0.09565465075705018	species	NA	NA	NA	NA	NA	NA	NA
ASV_00432	0.30192770935327823	0.07959656226817985	species	NA	NA	NA	NA	NA	NA	NA
ASV_00435	0.3678123745055269	9.80950070366757e-4	species	NA	NA	NA	NA	NA	NA	NA
ASV_00436	0.3078285721013069	0.0677359280613896	species	NA	NA	NA	NA	NA	NA	NA
ASV_00437	0.352648586639634	0.014235763469847514	species	NA	NA	NA	NA	NA	NA	NA
ASV_00438	0.02218811306031603	0.1197607292501763	species	NA	NA	NA	NA	NA	NA	NA
ASV_00440	-0.5746861022807069	-3.5246334382273457e-4	species	NA	NA	NA	NA	NA	NA	NA
ASV_00441	0.25882303661154865	-0.012808476358294102	species	NA	NA	NA	NA	NA	NA	NA
ASV_00442	-0.7216303373900087	-0.046304727670678135	species	NA	NA	NA	NA	NA	NA	NA
ASV_00443	0.327595274564367	0.03923673366952702	species	NA	NA	NA	NA	NA	NA	NA
ASV_00444	-0.8514396918583225	0.10333208160948824	species	NA	NA	NA	NA	NA	NA	NA
ASV_00445	-0.8919348776696319	-0.1916883143903729	species	NA	NA	NA	NA	NA	NA	NA
ASV_00448	-0.6018289468606497	-0.1478072685396301	species	NA	NA	NA	NA	NA	NA	NA
ASV_00451	-0.4572763291095894	-0.17895696399890879	species	NA	NA	NA	NA	NA	NA	NA
ASV_00452	0.30187091107652714	0.006926244386251684	species	NA	NA	NA	NA	NA	NA	NA
ASV_00453	0.4384098559539574	0.12652378082370574	species	NA	NA	NA	NA	NA	NA	NA
ASV_00454	0.42244767607202827	0.0723916187465078	species	NA	NA	NA	NA	NA	NA	NA
ASV_00455	-0.8569397446969943	0.003372523460264995	species	NA	NA	NA	NA	NA	NA	NA
ASV_00457	0.44924705154804156	0.1188831520071735	species	NA	NA	NA	NA	NA	NA	NA
ASV_00460	0.4082967829665125	0.06097569067878423	species	NA	NA	NA	NA	NA	NA	NA
ASV_00461	-0.7403785733767876	-0.11174963564350815	species	NA	NA	NA	NA	NA	NA	NA
ASV_00462	-0.04669923285015668	0.13917181346392238	species	NA	NA	NA	NA	NA	NA	NA
ASV_00463	0.34370976400592496	0.0075493643872377985	species	NA	NA	NA	NA	NA	NA	NA
ASV_00464	0.01659350523629638	0.07481177155922798	species	NA	NA	NA	NA	NA	NA	NA
ASV_00465	0.2144307469733833	0.048488249776353444	species	NA	NA	NA	NA	NA	NA	NA
ASV_00469	-0.7140768746955807	-0.1311364897856656	species	NA	NA	NA	NA	NA	NA	NA
ASV_00470	-0.04948384123108278	-0.04438339369957381	species	NA	NA	NA	NA	NA	NA	NA
ASV_00471	0.1607641623460711	0.018376828877551737	species	NA	NA	NA	NA	NA	NA	NA
ASV_00472	0.338848561975098	0.07933669766101625	species	NA	NA	NA	NA	NA	NA	NA
ASV_00474	-0.8984575602359404	0.20669636092368476	species	NA	NA	NA	NA	NA	NA	NA
ASV_00475	-0.12145084745304122	0.005449364867101817	species	NA	NA	NA	NA	NA	NA	NA
ASV_00479	-0.93154410970321	-0.24848799656985857	species	NA	NA	NA	NA	NA	NA	NA
ASV_00482	-0.11520280023389506	0.010186275537611852	species	NA	NA	NA	NA	NA	NA	NA
ASV_00484	-0.8849174059562294	-0.0029999616383815085	species	NA	NA	NA	NA	NA	NA	NA
ASV_00485	0.361445792618242	0.0664504505199781	species	NA	NA	NA	NA	NA	NA	NA
ASV_00487	0.03513381045593426	0.08452800881047964	species	NA	NA	NA	NA	NA	NA	NA
ASV_00488	0.026399252320377414	-0.05811594904271132	species	NA	NA	NA	NA	NA	NA	NA
ASV_00490	-0.8124685327977844	-0.464194697978368	species	NA	NA	NA	NA	NA	NA	NA
ASV_00491	0.39020551715082386	0.08142115324264917	species	NA	NA	NA	NA	NA	NA	NA
ASV_00492	0.36409984713357546	0.096900817462074	species	NA	NA	NA	NA	NA	NA	NA
ASV_00493	-0.15019257132262565	-0.07757825787310588	species	NA	NA	NA	NA	NA	NA	NA
ASV_00495	-0.9022466556935939	-0.04956607333962032	species	NA	NA	NA	NA	NA	NA	NA
ASV_00499	0.32480620578725033	-0.06931107953217727	species	NA	NA	NA	NA	NA	NA	NA
ASV_00500	-0.3546349136340192	-0.06796254444649438	species	NA	NA	NA	NA	NA	NA	NA
ASV_00501	0.12103478057150721	0.06294131563038671	species	NA	NA	NA	NA	NA	NA	NA
ASV_00503	-0.02217299815720312	0.11312360224533596	species	NA	NA	NA	NA	NA	NA	NA
ASV_00507	0.3636879609111739	0.04124933639261026	species	NA	NA	NA	NA	NA	NA	NA
ASV_00510	0.3520193450621374	-0.03104128007250309	species	NA	NA	NA	NA	NA	NA	NA
ASV_00511	0.3414724984038841	0.04422958767195116	species	NA	NA	NA	NA	NA	NA	NA
ASV_00512	-0.8340002018989062	0.08632699874512825	species	NA	NA	NA	NA	NA	NA	NA
ASV_00514	0.2766079042337531	0.13665657148434834	species	NA	NA	NA	NA	NA	NA	NA
ASV_00515	-0.9577229749611559	0.003629837860510255	species	NA	NA	NA	NA	NA	NA	NA
ASV_00516	-0.36818170881662976	-0.10608672048283158	species	NA	NA	NA	NA	NA	NA	NA
ASV_00517	-0.8013840594433256	0.06972664976268073	species	NA	NA	NA	NA	NA	NA	NA
ASV_00518	0.2892277174920153	0.03874922814722419	species	NA	NA	NA	NA	NA	NA	NA
ASV_00520	0.11991259844663754	-0.16015822451403364	species	NA	NA	NA	NA	NA	NA	NA
ASV_00523	-0.6576815624726318	-0.23471156442584895	species	NA	NA	NA	NA	NA	NA	NA
ASV_00524	0.4175051745782889	0.009997895115148628	species	NA	NA	NA	NA	NA	NA	NA
ASV_00525	-0.9163192839049232	-0.38557634463605955	species	NA	NA	NA	NA	NA	NA	NA
ASV_00526	-0.8824513058263306	0.06993597194881608	species	NA	NA	NA	NA	NA	NA	NA
ASV_00527	-0.9262662490224789	0.14064388685658605	species	NA	NA	NA	NA	NA	NA	NA
ASV_00528	-0.8035306317616755	-0.03586378424505536	species	NA	NA	NA	NA	NA	NA	NA
ASV_00530	-0.5968274949754228	0.15239208249683364	species	NA	NA	NA	NA	NA	NA	NA
ASV_00531	0.28122533801597777	0.08249728593693967	species	NA	NA	NA	NA	NA	NA	NA
ASV_00532	0.4104314564253907	-0.015509477621116518	species	NA	NA	NA	NA	NA	NA	NA
ASV_00536	0.2838619438558349	0.2924940302686653	species	NA	NA	NA	NA	NA	NA	NA
ASV_00537	-0.8886447553864647	0.011608161195902267	species	NA	NA	NA	NA	NA	NA	NA
ASV_00538	-0.555805465458771	0.22060564137409383	species	NA	NA	NA	NA	NA	NA	NA
ASV_00542	0.33062892311623254	0.13139794522587867	species	NA	NA	NA	NA	NA	NA	NA
ASV_00543	-0.5552717950468515	0.025559763991663403	species	NA	NA	NA	NA	NA	NA	NA
ASV_00550	0.24871826343548473	0.023145899160687437	species	NA	NA	NA	NA	NA	NA	NA
ASV_00551	0.5321551684655231	0.09404424535190843	species	NA	NA	NA	NA	NA	NA	NA
ASV_00553	0.454175926939111	0.05373421145917505	species	NA	NA	NA	NA	NA	NA	NA
ASV_00554	-1.015119777914652	-0.38455394084700156	species	NA	NA	NA	NA	NA	NA	NA
ASV_00556	-0.7281862552864573	-0.007806056331478185	species	NA	NA	NA	NA	NA	NA	NA
ASV_00557	0.1364798453696713	-0.06987638258661238	species	NA	NA	NA	NA	NA	NA	NA
ASV_00559	0.1266246488581241	-0.011691214339742684	species	NA	NA	NA	NA	NA	NA	NA
ASV_00560	-0.6216578839031189	-0.007668712402617415	species	NA	NA	NA	NA	NA	NA	NA
ASV_00562	-0.8756823825254691	0.12341604033061085	species	NA	NA	NA	NA	NA	NA	NA
ASV_00565	-0.41487486190818956	0.08887770612048915	species	NA	NA	NA	NA	NA	NA	NA
ASV_00566	0.2162336374359019	0.017415704032403518	species	NA	NA	NA	NA	NA	NA	NA
ASV_00567	-0.007330133884316736	0.1714245531550706	species	NA	NA	NA	NA	NA	NA	NA
ASV_00568	-0.8612363917724383	0.20689823498721577	species	NA	NA	NA	NA	NA	NA	NA
ASV_00569	0.30686712466957533	0.09845644179306437	species	NA	NA	NA	NA	NA	NA	NA
ASV_00570	-0.7400588364501683	0.08616918370376596	species	NA	NA	NA	NA	NA	NA	NA
ASV_00571	-0.916715574075649	-0.10438187467548006	species	NA	NA	NA	NA	NA	NA	NA
ASV_00572	-0.7588493199800016	-0.002584811672711402	species	NA	NA	NA	NA	NA	NA	NA
ASV_00573	0.2598234133476026	0.10465016731249431	species	NA	NA	NA	NA	NA	NA	NA
ASV_00575	0.2578389094704598	-0.1374931218479087	species	NA	NA	NA	NA	NA	NA	NA
ASV_00576	-0.4345078265301519	-0.05073185966131255	species	NA	NA	NA	NA	NA	NA	NA
ASV_00578	-0.12258826438406534	0.16210462240146253	species	NA	NA	NA	NA	NA	NA	NA
ASV_00579	0.26787720969364365	0.05465621785601119	species	NA	NA	NA	NA	NA	NA	NA
ASV_00580	-0.7613701173253155	-0.1712155285581071	species	NA	NA	NA	NA	NA	NA	NA
ASV_00588	-0.23780070976328113	-0.09428420917707804	species	NA	NA	NA	NA	NA	NA	NA
ASV_00589	0.07893480020734545	0.2865803078311894	species	NA	NA	NA	NA	NA	NA	NA
ASV_00590	-0.4972545690224797	0.18551118772663625	species	NA	NA	NA	NA	NA	NA	NA
ASV_00591	-0.868217379320531	-0.11592622849274038	species	NA	NA	NA	NA	NA	NA	NA
ASV_00592	-0.10683628606696818	0.0065215337474151085	species	NA	NA	NA	NA	NA	NA	NA
ASV_00595	-0.06691340225740423	-0.010926309538634969	species	NA	NA	NA	NA	NA	NA	NA
ASV_00599	0.20631325304344705	0.06826955562264278	species	NA	NA	NA	NA	NA	NA	NA
ASV_00600	-0.8063333866448195	0.09251335941116257	species	NA	NA	NA	NA	NA	NA	NA
ASV_00603	0.34274907980990765	-0.16237719371246867	species	NA	NA	NA	NA	NA	NA	NA
ASV_00605	0.27717641644354596	0.03380370847078591	species	NA	NA	NA	NA	NA	NA	NA
ASV_00607	-0.8029569197388878	-0.2490278631454972	species	NA	NA	NA	NA	NA	NA	NA
ASV_00608	-0.8913684482051922	-0.15739426273837018	species	NA	NA	NA	NA	NA	NA	NA
ASV_00609	-0.865371395711193	-0.08947752158600598	species	NA	NA	NA	NA	NA	NA	NA
ASV_00610	-0.17561629051079805	-0.16613809368811963	species	NA	NA	NA	NA	NA	NA	NA
ASV_00611	0.19846540357729775	0.0014443412628424306	species	NA	NA	NA	NA	NA	NA	NA
ASV_00614	-0.7506001871789466	-0.14041382847872963	species	NA	NA	NA	NA	NA	NA	NA
ASV_00615	0.34382395680205013	0.056364592133802294	species	NA	NA	NA	NA	NA	NA	NA
ASV_00619	0.22124781641190616	0.1830566132190233	species	NA	NA	NA	NA	NA	NA	NA
ASV_00620	0.17069690448174282	0.14153488758699215	species	NA	NA	NA	NA	NA	NA	NA
ASV_00624	-0.7985899975556547	0.1408306626753425	species	NA	NA	NA	NA	NA	NA	NA
ASV_00626	-0.8354242155865728	0.3077094210075904	species	NA	NA	NA	NA	NA	NA	NA
ASV_00627	0.10085079536912712	0.13715917651482637	species	NA	NA	NA	NA	NA	NA	NA
ASV_00630	-0.8817742237502747	-0.08276095300055028	species	NA	NA	NA	NA	NA	NA	NA
ASV_00631	-0.07941339894888311	0.12441751435810458	species	NA	NA	NA	NA	NA	NA	NA
ASV_00632	0.6011128810689835	0.1553428154493455	species	NA	NA	NA	NA	NA	NA	NA
ASV_00634	-0.37636651568658935	0.09729369225530735	species	NA	NA	NA	NA	NA	NA	NA
ASV_00635	0.2334913793555406	-0.060545101800956166	species	NA	NA	NA	NA	NA	NA	NA
ASV_00640	0.01975687186712481	0.05664149378130427	species	NA	NA	NA	NA	NA	NA	NA
ASV_00641	-0.6136353936581609	0.01624869432805614	species	NA	NA	NA	NA	NA	NA	NA
ASV_00642	0.3925356137128708	0.07656105120471755	species	NA	NA	NA	NA	NA	NA	NA
ASV_00644	-0.7931906128784733	0.10269948946644787	species	NA	NA	NA	NA	NA	NA	NA
ASV_00645	0.4879928474726493	0.12211899992397567	species	NA	NA	NA	NA	NA	NA	NA
ASV_00646	-0.949160058751263	-0.26264964982058364	species	NA	NA	NA	NA	NA	NA	NA
ASV_00647	0.059301920082208116	-0.033522506223448316	species	NA	NA	NA	NA	NA	NA	NA
ASV_00648	-0.9426190605784571	0.3273933688660287	species	NA	NA	NA	NA	NA	NA	NA
ASV_00649	0.404811007884084	0.023662094152139154	species	NA	NA	NA	NA	NA	NA	NA
ASV_00650	-0.8274393381776498	0.0710840618342943	species	NA	NA	NA	NA	NA	NA	NA
ASV_00651	0.3810909136801358	0.06149219907996092	species	NA	NA	NA	NA	NA	NA	NA
ASV_00654	-0.26497097481423565	-0.0890418054374843	species	NA	NA	NA	NA	NA	NA	NA
ASV_00655	0.36617570979337377	0.10376980062074428	species	NA	NA	NA	NA	NA	NA	NA
ASV_00660	0.2282730957409027	-0.8416588603837147	species	NA	NA	NA	NA	NA	NA	NA
ASV_00661	-0.7226294437400378	0.009684767793968685	species	NA	NA	NA	NA	NA	NA	NA
ASV_00664	0.25179737636832705	-0.015342339304762679	species	NA	NA	NA	NA	NA	NA	NA
ASV_00665	0.04933310330870447	-0.09032207700719798	species	NA	NA	NA	NA	NA	NA	NA
ASV_00666	0.16043578134004516	0.0010666741844402269	species	NA	NA	NA	NA	NA	NA	NA
ASV_00667	0.42256834510958624	0.08281153689661291	species	NA	NA	NA	NA	NA	NA	NA
ASV_00668	0.29540820651747823	0.058117339890988946	species	NA	NA	NA	NA	NA	NA	NA
ASV_00673	-0.3081878221541315	0.010439644768602922	species	NA	NA	NA	NA	NA	NA	NA
ASV_00675	-0.6464040701934772	0.10792701202505656	species	NA	NA	NA	NA	NA	NA	NA
