order	day	time	date_ast	temp	lux	site
812	01/24/21	08:10:07 AM	01/24/21 08:10:07 AM	26.977	3444.5	LB_seagrass
813	01/24/21	08:15:07 AM	01/24/21 08:15:07 AM	26.977	3616.7	LB_seagrass
814	01/24/21	08:20:07 AM	01/24/21 08:20:07 AM	27.075	4133.4	LB_seagrass
815	01/24/21	08:25:07 AM	01/24/21 08:25:07 AM	27.075	4994.5	LB_seagrass
816	01/24/21	08:30:07 AM	01/24/21 08:30:07 AM	27.075	5338.9	LB_seagrass
817	01/24/21	08:35:07 AM	01/24/21 08:35:07 AM	27.075	5511.1	LB_seagrass
818	01/24/21	08:40:07 AM	01/24/21 08:40:07 AM	27.173	6544.5	LB_seagrass
819	01/24/21	08:45:07 AM	01/24/21 08:45:07 AM	27.173	7577.8	LB_seagrass
820	01/24/21	08:50:07 AM	01/24/21 08:50:07 AM	27.173	7577.8	LB_seagrass
821	01/24/21	08:55:07 AM	01/24/21 08:55:07 AM	27.272	6544.5	LB_seagrass
822	01/24/21	09:00:07 AM	01/24/21 09:00:07 AM	27.272	8611.2	LB_seagrass
823	01/24/21	09:05:07 AM	01/24/21 09:05:07 AM	27.272	9644.5	LB_seagrass
824	01/24/21	09:10:07 AM	01/24/21 09:10:07 AM	27.37	12400.1	LB_seagrass
825	01/24/21	09:15:07 AM	01/24/21 09:15:07 AM	27.37	9644.5	LB_seagrass
826	01/24/21	09:20:07 AM	01/24/21 09:20:07 AM	27.37	11022.3	LB_seagrass
827	01/24/21	09:25:07 AM	01/24/21 09:25:07 AM	27.37	12400.1	LB_seagrass
828	01/24/21	09:30:07 AM	01/24/21 09:30:07 AM	27.37	13777.9	LB_seagrass
829	01/24/21	09:35:07 AM	01/24/21 09:35:07 AM	27.468	15844.5	LB_seagrass
830	01/24/21	09:40:07 AM	01/24/21 09:40:07 AM	27.468	13777.9	LB_seagrass
831	01/24/21	09:45:07 AM	01/24/21 09:45:07 AM	27.468	15155.7	LB_seagrass
832	01/24/21	09:50:07 AM	01/24/21 09:50:07 AM	27.567	17222.3	LB_seagrass
833	01/24/21	09:55:07 AM	01/24/21 09:55:07 AM	27.567	15155.7	LB_seagrass
834	01/24/21	10:00:07 AM	01/24/21 10:00:07 AM	27.665	18600.1	LB_seagrass
835	01/24/21	10:05:07 AM	01/24/21 10:05:07 AM	27.665	19977.9	LB_seagrass
836	01/24/21	10:10:07 AM	01/24/21 10:10:07 AM	27.567	6544.5	LB_seagrass
837	01/24/21	10:15:07 AM	01/24/21 10:15:07 AM	27.665	23422.4	LB_seagrass
838	01/24/21	10:20:07 AM	01/24/21 10:20:07 AM	27.764	20666.8	LB_seagrass
839	01/24/21	10:25:07 AM	01/24/21 10:25:07 AM	27.862	15844.5	LB_seagrass
840	01/24/21	10:30:07 AM	01/24/21 10:30:07 AM	27.862	22044.6	LB_seagrass
841	01/24/21	10:35:07 AM	01/24/21 10:35:07 AM	27.862	23422.4	LB_seagrass
842	01/24/21	10:40:07 AM	01/24/21 10:40:07 AM	27.862	21355.7	LB_seagrass
843	01/24/21	10:45:07 AM	01/24/21 10:45:07 AM	27.961	17911.2	LB_seagrass
844	01/24/21	10:50:07 AM	01/24/21 10:50:07 AM	27.961	27555.7	LB_seagrass
845	01/24/21	10:55:07 AM	01/24/21 10:55:07 AM	27.961	21355.7	LB_seagrass
846	01/24/21	11:00:07 AM	01/24/21 11:00:07 AM	27.961	30311.3	LB_seagrass
847	01/24/21	11:05:07 AM	01/24/21 11:05:07 AM	28.06	41333.6	LB_seagrass
848	01/24/21	11:10:07 AM	01/24/21 11:10:07 AM	28.06	22044.6	LB_seagrass
849	01/24/21	11:15:07 AM	01/24/21 11:15:07 AM	28.06	17911.2	LB_seagrass
850	01/24/21	11:20:07 AM	01/24/21 11:20:07 AM	28.06	22044.6	LB_seagrass
851	01/24/21	11:25:07 AM	01/24/21 11:25:07 AM	28.06	23422.4	LB_seagrass
852	01/24/21	11:30:07 AM	01/24/21 11:30:07 AM	28.06	34444.7	LB_seagrass
853	01/24/21	11:35:07 AM	01/24/21 11:35:07 AM	28.06	22044.6	LB_seagrass
854	01/24/21	11:40:07 AM	01/24/21 11:40:07 AM	28.06	24800.2	LB_seagrass
855	01/24/21	11:45:07 AM	01/24/21 11:45:07 AM	28.06	34444.7	LB_seagrass
856	01/24/21	11:50:07 AM	01/24/21 11:50:07 AM	28.159	26178	LB_seagrass
857	01/24/21	11:55:07 AM	01/24/21 11:55:07 AM	28.06	24800.2	LB_seagrass
858	01/24/21	12:00:07 PM	01/24/21 12:00:07 PM	28.06	18600.1	LB_seagrass
859	01/24/21	12:05:07 PM	01/24/21 12:05:07 PM	28.06	24800.2	LB_seagrass
860	01/24/21	12:10:07 PM	01/24/21 12:10:07 PM	28.06	12400.1	LB_seagrass
861	01/24/21	12:15:07 PM	01/24/21 12:15:07 PM	28.06	9300.1	LB_seagrass
862	01/24/21	12:20:07 PM	01/24/21 12:20:07 PM	28.06	14466.8	LB_seagrass
863	01/24/21	12:25:07 PM	01/24/21 12:25:07 PM	28.06	10677.8	LB_seagrass
864	01/24/21	12:30:07 PM	01/24/21 12:30:07 PM	28.06	9644.5	LB_seagrass
865	01/24/21	12:35:07 PM	01/24/21 12:35:07 PM	27.961	10333.4	LB_seagrass
866	01/24/21	12:40:07 PM	01/24/21 12:40:07 PM	27.961	9300.1	LB_seagrass
867	01/24/21	12:45:07 PM	01/24/21 12:45:07 PM	27.961	11022.3	LB_seagrass
868	01/24/21	12:50:07 PM	01/24/21 12:50:07 PM	27.862	9300.1	LB_seagrass
869	01/24/21	12:55:07 PM	01/24/21 12:55:07 PM	27.862	9300.1	LB_seagrass
870	01/24/21	01:00:07 PM	01/24/21 01:00:07 PM	27.862	9300.1	LB_seagrass
871	01/24/21	01:05:07 PM	01/24/21 01:05:07 PM	27.862	9644.5	LB_seagrass
872	01/24/21	01:10:07 PM	01/24/21 01:10:07 PM	27.862	12400.1	LB_seagrass
873	01/24/21	01:15:07 PM	01/24/21 01:15:07 PM	27.862	13777.9	LB_seagrass
874	01/24/21	01:20:07 PM	01/24/21 01:20:07 PM	27.862	12400.1	LB_seagrass
875	01/24/21	01:25:07 PM	01/24/21 01:25:07 PM	27.862	11711.2	LB_seagrass
876	01/24/21	01:30:07 PM	01/24/21 01:30:07 PM	27.862	28933.5	LB_seagrass
877	01/24/21	01:35:07 PM	01/24/21 01:35:07 PM	27.862	20666.8	LB_seagrass
878	01/24/21	01:40:07 PM	01/24/21 01:40:07 PM	27.961	18600.1	LB_seagrass
879	01/24/21	01:45:07 PM	01/24/21 01:45:07 PM	27.961	20666.8	LB_seagrass
880	01/24/21	01:50:07 PM	01/24/21 01:50:07 PM	27.961	21355.7	LB_seagrass
881	01/24/21	01:55:07 PM	01/24/21 01:55:07 PM	27.961	24800.2	LB_seagrass
882	01/24/21	02:00:07 PM	01/24/21 02:00:07 PM	27.961	20666.8	LB_seagrass
883	01/24/21	02:05:07 PM	01/24/21 02:05:07 PM	27.961	16533.4	LB_seagrass
884	01/24/21	02:10:07 PM	01/24/21 02:10:07 PM	27.961	22044.6	LB_seagrass
885	01/24/21	02:15:07 PM	01/24/21 02:15:07 PM	27.961	22044.6	LB_seagrass
886	01/24/21	02:20:07 PM	01/24/21 02:20:07 PM	27.961	31689.1	LB_seagrass
887	01/24/21	02:25:07 PM	01/24/21 02:25:07 PM	27.961	23422.4	LB_seagrass
888	01/24/21	02:30:07 PM	01/24/21 02:30:07 PM	27.961	15844.5	LB_seagrass
889	01/24/21	02:35:07 PM	01/24/21 02:35:07 PM	27.961	30311.3	LB_seagrass
890	01/24/21	02:40:07 PM	01/24/21 02:40:07 PM	27.961	21355.7	LB_seagrass
891	01/24/21	02:45:07 PM	01/24/21 02:45:07 PM	27.961	23422.4	LB_seagrass
892	01/24/21	02:50:07 PM	01/24/21 02:50:07 PM	27.862	22044.6	LB_seagrass
893	01/24/21	02:55:07 PM	01/24/21 02:55:07 PM	27.862	18600.1	LB_seagrass
894	01/24/21	03:00:07 PM	01/24/21 03:00:07 PM	27.961	23422.4	LB_seagrass
895	01/24/21	03:05:07 PM	01/24/21 03:05:07 PM	27.862	4822.3	LB_seagrass
896	01/24/21	03:10:07 PM	01/24/21 03:10:07 PM	27.764	7233.4	LB_seagrass
897	01/24/21	03:15:07 PM	01/24/21 03:15:07 PM	27.665	6200	LB_seagrass
898	01/24/21	03:20:07 PM	01/24/21 03:20:07 PM	27.665	6544.5	LB_seagrass
899	01/24/21	03:25:07 PM	01/24/21 03:25:07 PM	27.764	16533.4	LB_seagrass
900	01/24/21	03:30:07 PM	01/24/21 03:30:07 PM	27.567	3961.1	LB_seagrass
901	01/24/21	03:35:07 PM	01/24/21 03:35:07 PM	27.468	8266.7	LB_seagrass
902	01/24/21	03:40:07 PM	01/24/21 03:40:07 PM	27.468	3100	LB_seagrass
903	01/24/21	03:45:07 PM	01/24/21 03:45:07 PM	27.468	4477.8	LB_seagrass
904	01/24/21	03:50:07 PM	01/24/21 03:50:07 PM	27.567	9300.1	LB_seagrass
905	01/24/21	03:55:07 PM	01/24/21 03:55:07 PM	27.665	4822.3	LB_seagrass
906	01/24/21	04:00:07 PM	01/24/21 04:00:07 PM	27.665	11711.2	LB_seagrass
907	01/24/21	04:05:07 PM	01/24/21 04:05:07 PM	27.567	11022.3	LB_seagrass
908	01/24/21	04:10:07 PM	01/24/21 04:10:07 PM	27.665	11022.3	LB_seagrass
909	01/24/21	04:15:07 PM	01/24/21 04:15:07 PM	27.665	12400.1	LB_seagrass
910	01/24/21	04:20:07 PM	01/24/21 04:20:07 PM	27.567	12400.1	LB_seagrass
911	01/24/21	04:25:07 PM	01/24/21 04:25:07 PM	27.567	9644.5	LB_seagrass
912	01/24/21	04:30:07 PM	01/24/21 04:30:07 PM	27.567	9300.1	LB_seagrass
913	01/24/21	04:35:07 PM	01/24/21 04:35:07 PM	27.37	5166.7	LB_seagrass
914	01/24/21	04:40:07 PM	01/24/21 04:40:07 PM	27.37	2755.6	LB_seagrass
915	01/24/21	04:45:07 PM	01/24/21 04:45:07 PM	27.37	2325	LB_seagrass
916	01/24/21	04:50:07 PM	01/24/21 04:50:07 PM	27.272	1550	LB_seagrass
917	01/24/21	04:55:07 PM	01/24/21 04:55:07 PM	27.173	1636.1	LB_seagrass
918	01/24/21	05:00:07 PM	01/24/21 05:00:07 PM	27.173	1636.1	LB_seagrass
919	01/24/21	05:05:07 PM	01/24/21 05:05:07 PM	27.272	3961.1	LB_seagrass
920	01/24/21	05:10:07 PM	01/24/21 05:10:07 PM	27.173	1808.3	LB_seagrass
921	01/24/21	05:15:07 PM	01/24/21 05:15:07 PM	27.173	1367	LB_seagrass
922	01/24/21	05:20:07 PM	01/24/21 05:20:07 PM	27.173	1259.4	LB_seagrass
923	01/24/21	05:25:07 PM	01/24/21 05:25:07 PM	27.173	1808.3	LB_seagrass
924	01/24/21	05:30:07 PM	01/24/21 05:30:07 PM	27.173	1636.1	LB_seagrass
925	01/24/21	05:35:07 PM	01/24/21 05:35:07 PM	27.173	936.5	LB_seagrass
926	01/24/21	05:40:07 PM	01/24/21 05:40:07 PM	27.173	775	LB_seagrass
927	01/24/21	05:45:07 PM	01/24/21 05:45:07 PM	27.075	656.6	LB_seagrass
928	01/24/21	05:50:07 PM	01/24/21 05:50:07 PM	27.075	538.2	LB_seagrass
929	01/24/21	05:55:07 PM	01/24/21 05:55:07 PM	27.075	398.3	LB_seagrass
930	01/24/21	06:00:07 PM	01/24/21 06:00:07 PM	27.075	279.9	LB_seagrass
931	01/24/21	06:05:07 PM	01/24/21 06:05:07 PM	27.075	183	LB_seagrass
932	01/24/21	06:10:07 PM	01/24/21 06:10:07 PM	27.075	96.9	LB_seagrass
933	01/24/21	06:15:07 PM	01/24/21 06:15:07 PM	27.075	43.1	LB_seagrass
934	01/24/21	06:20:07 PM	01/24/21 06:20:07 PM	27.075	10.8	LB_seagrass
935	01/24/21	06:25:07 PM	01/24/21 06:25:07 PM	27.075	0	LB_seagrass
936	01/24/21	06:30:07 PM	01/24/21 06:30:07 PM	27.075	0	LB_seagrass
937	01/24/21	06:35:07 PM	01/24/21 06:35:07 PM	27.075	0	LB_seagrass
938	01/24/21	06:40:07 PM	01/24/21 06:40:07 PM	27.075	0	LB_seagrass
939	01/24/21	06:45:07 PM	01/24/21 06:45:07 PM	27.075	0	LB_seagrass
940	01/24/21	06:50:07 PM	01/24/21 06:50:07 PM	27.075	0	LB_seagrass
941	01/24/21	06:55:07 PM	01/24/21 06:55:07 PM	27.075	0	LB_seagrass
942	01/24/21	07:00:07 PM	01/24/21 07:00:07 PM	27.075	0	LB_seagrass
943	01/24/21	07:05:07 PM	01/24/21 07:05:07 PM	27.075	0	LB_seagrass
944	01/24/21	07:10:07 PM	01/24/21 07:10:07 PM	26.977	0	LB_seagrass
945	01/24/21	07:15:07 PM	01/24/21 07:15:07 PM	27.075	0	LB_seagrass
946	01/24/21	07:20:07 PM	01/24/21 07:20:07 PM	27.075	0	LB_seagrass
947	01/24/21	07:25:07 PM	01/24/21 07:25:07 PM	27.075	0	LB_seagrass
948	01/24/21	07:30:07 PM	01/24/21 07:30:07 PM	26.977	0	LB_seagrass
949	01/24/21	07:35:07 PM	01/24/21 07:35:07 PM	27.075	0	LB_seagrass
950	01/24/21	07:40:07 PM	01/24/21 07:40:07 PM	27.075	0	LB_seagrass
951	01/24/21	07:45:07 PM	01/24/21 07:45:07 PM	27.075	0	LB_seagrass
952	01/24/21	07:50:07 PM	01/24/21 07:50:07 PM	27.075	0	LB_seagrass
953	01/24/21	07:55:07 PM	01/24/21 07:55:07 PM	27.075	0	LB_seagrass
954	01/24/21	08:00:07 PM	01/24/21 08:00:07 PM	27.075	0	LB_seagrass
955	01/24/21	08:05:07 PM	01/24/21 08:05:07 PM	27.075	0	LB_seagrass
956	01/24/21	08:10:07 PM	01/24/21 08:10:07 PM	27.075	0	LB_seagrass
957	01/24/21	08:15:07 PM	01/24/21 08:15:07 PM	27.075	0	LB_seagrass
958	01/24/21	08:20:07 PM	01/24/21 08:20:07 PM	27.075	0	LB_seagrass
959	01/24/21	08:25:07 PM	01/24/21 08:25:07 PM	27.075	0	LB_seagrass
960	01/24/21	08:30:07 PM	01/24/21 08:30:07 PM	26.977	0	LB_seagrass
961	01/24/21	08:35:07 PM	01/24/21 08:35:07 PM	26.977	0	LB_seagrass
962	01/24/21	08:40:07 PM	01/24/21 08:40:07 PM	27.075	0	LB_seagrass
963	01/24/21	08:45:07 PM	01/24/21 08:45:07 PM	26.977	0	LB_seagrass
964	01/24/21	08:50:07 PM	01/24/21 08:50:07 PM	26.977	0	LB_seagrass
965	01/24/21	08:55:07 PM	01/24/21 08:55:07 PM	26.977	0	LB_seagrass
966	01/24/21	09:00:07 PM	01/24/21 09:00:07 PM	26.977	0	LB_seagrass
967	01/24/21	09:05:07 PM	01/24/21 09:05:07 PM	26.977	0	LB_seagrass
968	01/24/21	09:10:07 PM	01/24/21 09:10:07 PM	26.977	0	LB_seagrass
969	01/24/21	09:15:07 PM	01/24/21 09:15:07 PM	26.977	0	LB_seagrass
970	01/24/21	09:20:07 PM	01/24/21 09:20:07 PM	26.977	0	LB_seagrass
971	01/24/21	09:25:07 PM	01/24/21 09:25:07 PM	26.977	0	LB_seagrass
972	01/24/21	09:30:07 PM	01/24/21 09:30:07 PM	26.977	0	LB_seagrass
973	01/24/21	09:35:07 PM	01/24/21 09:35:07 PM	26.977	0	LB_seagrass
974	01/24/21	09:40:07 PM	01/24/21 09:40:07 PM	26.977	0	LB_seagrass
975	01/24/21	09:45:07 PM	01/24/21 09:45:07 PM	26.977	0	LB_seagrass
976	01/24/21	09:50:07 PM	01/24/21 09:50:07 PM	26.977	0	LB_seagrass
977	01/24/21	09:55:07 PM	01/24/21 09:55:07 PM	26.977	0	LB_seagrass
978	01/24/21	10:00:07 PM	01/24/21 10:00:07 PM	26.977	0	LB_seagrass
979	01/24/21	10:05:07 PM	01/24/21 10:05:07 PM	26.977	0	LB_seagrass
980	01/24/21	10:10:07 PM	01/24/21 10:10:07 PM	26.977	0	LB_seagrass
981	01/24/21	10:15:07 PM	01/24/21 10:15:07 PM	26.977	0	LB_seagrass
982	01/24/21	10:20:07 PM	01/24/21 10:20:07 PM	26.977	0	LB_seagrass
983	01/24/21	10:25:07 PM	01/24/21 10:25:07 PM	26.977	0	LB_seagrass
984	01/24/21	10:30:07 PM	01/24/21 10:30:07 PM	26.977	0	LB_seagrass
985	01/24/21	10:35:07 PM	01/24/21 10:35:07 PM	26.879	0	LB_seagrass
986	01/24/21	10:40:07 PM	01/24/21 10:40:07 PM	26.879	0	LB_seagrass
987	01/24/21	10:45:07 PM	01/24/21 10:45:07 PM	26.879	0	LB_seagrass
988	01/24/21	10:50:07 PM	01/24/21 10:50:07 PM	26.977	0	LB_seagrass
989	01/24/21	10:55:07 PM	01/24/21 10:55:07 PM	26.879	0	LB_seagrass
990	01/24/21	11:00:07 PM	01/24/21 11:00:07 PM	26.879	0	LB_seagrass
991	01/24/21	11:05:07 PM	01/24/21 11:05:07 PM	26.879	0	LB_seagrass
992	01/24/21	11:10:07 PM	01/24/21 11:10:07 PM	26.977	0	LB_seagrass
993	01/24/21	11:15:07 PM	01/24/21 11:15:07 PM	26.977	0	LB_seagrass
994	01/24/21	11:20:07 PM	01/24/21 11:20:07 PM	26.977	0	LB_seagrass
995	01/24/21	11:25:07 PM	01/24/21 11:25:07 PM	26.977	0	LB_seagrass
996	01/24/21	11:30:07 PM	01/24/21 11:30:07 PM	26.977	0	LB_seagrass
997	01/24/21	11:35:07 PM	01/24/21 11:35:07 PM	26.879	0	LB_seagrass
998	01/24/21	11:40:07 PM	01/24/21 11:40:07 PM	26.977	0	LB_seagrass
999	01/24/21	11:45:07 PM	01/24/21 11:45:07 PM	26.977	0	LB_seagrass
1000	01/24/21	11:50:07 PM	01/24/21 11:50:07 PM	26.879	0	LB_seagrass
1001	01/24/21	11:55:07 PM	01/24/21 11:55:07 PM	26.879	0	LB_seagrass
1002	01/25/21	12:00:07 AM	01/25/21 12:00:07 AM	26.879	0	LB_seagrass
1003	01/25/21	12:05:07 AM	01/25/21 12:05:07 AM	26.977	0	LB_seagrass
1004	01/25/21	12:10:07 AM	01/25/21 12:10:07 AM	26.977	0	LB_seagrass
1005	01/25/21	12:15:07 AM	01/25/21 12:15:07 AM	26.977	0	LB_seagrass
1006	01/25/21	12:20:07 AM	01/25/21 12:20:07 AM	26.977	0	LB_seagrass
1007	01/25/21	12:25:07 AM	01/25/21 12:25:07 AM	26.879	0	LB_seagrass
1008	01/25/21	12:30:07 AM	01/25/21 12:30:07 AM	26.879	0	LB_seagrass
1009	01/25/21	12:35:07 AM	01/25/21 12:35:07 AM	26.879	0	LB_seagrass
1010	01/25/21	12:40:07 AM	01/25/21 12:40:07 AM	26.879	0	LB_seagrass
1011	01/25/21	12:45:07 AM	01/25/21 12:45:07 AM	26.879	0	LB_seagrass
1012	01/25/21	12:50:07 AM	01/25/21 12:50:07 AM	26.781	0	LB_seagrass
1013	01/25/21	12:55:07 AM	01/25/21 12:55:07 AM	26.879	0	LB_seagrass
1014	01/25/21	01:00:07 AM	01/25/21 01:00:07 AM	26.879	0	LB_seagrass
1015	01/25/21	01:05:07 AM	01/25/21 01:05:07 AM	26.879	0	LB_seagrass
1016	01/25/21	01:10:07 AM	01/25/21 01:10:07 AM	26.879	0	LB_seagrass
1017	01/25/21	01:15:07 AM	01/25/21 01:15:07 AM	26.879	0	LB_seagrass
1018	01/25/21	01:20:07 AM	01/25/21 01:20:07 AM	26.879	0	LB_seagrass
1019	01/25/21	01:25:07 AM	01/25/21 01:25:07 AM	26.977	0	LB_seagrass
1020	01/25/21	01:30:07 AM	01/25/21 01:30:07 AM	26.879	0	LB_seagrass
1021	01/25/21	01:35:07 AM	01/25/21 01:35:07 AM	26.879	0	LB_seagrass
1022	01/25/21	01:40:07 AM	01/25/21 01:40:07 AM	26.781	0	LB_seagrass
1023	01/25/21	01:45:07 AM	01/25/21 01:45:07 AM	26.879	0	LB_seagrass
1024	01/25/21	01:50:07 AM	01/25/21 01:50:07 AM	26.879	0	LB_seagrass
1025	01/25/21	01:55:07 AM	01/25/21 01:55:07 AM	26.781	0	LB_seagrass
1026	01/25/21	02:00:07 AM	01/25/21 02:00:07 AM	26.879	0	LB_seagrass
1027	01/25/21	02:05:07 AM	01/25/21 02:05:07 AM	26.781	0	LB_seagrass
1028	01/25/21	02:10:07 AM	01/25/21 02:10:07 AM	26.781	0	LB_seagrass
1029	01/25/21	02:15:07 AM	01/25/21 02:15:07 AM	26.781	0	LB_seagrass
1030	01/25/21	02:20:07 AM	01/25/21 02:20:07 AM	26.781	0	LB_seagrass
1031	01/25/21	02:25:07 AM	01/25/21 02:25:07 AM	26.781	0	LB_seagrass
1032	01/25/21	02:30:07 AM	01/25/21 02:30:07 AM	26.781	0	LB_seagrass
1033	01/25/21	02:35:07 AM	01/25/21 02:35:07 AM	26.781	0	LB_seagrass
1034	01/25/21	02:40:07 AM	01/25/21 02:40:07 AM	26.781	0	LB_seagrass
1035	01/25/21	02:45:07 AM	01/25/21 02:45:07 AM	26.781	0	LB_seagrass
1036	01/25/21	02:50:07 AM	01/25/21 02:50:07 AM	26.781	0	LB_seagrass
1037	01/25/21	02:55:07 AM	01/25/21 02:55:07 AM	26.781	0	LB_seagrass
1038	01/25/21	03:00:07 AM	01/25/21 03:00:07 AM	26.781	0	LB_seagrass
1039	01/25/21	03:05:07 AM	01/25/21 03:05:07 AM	26.781	0	LB_seagrass
1040	01/25/21	03:10:07 AM	01/25/21 03:10:07 AM	26.781	0	LB_seagrass
1041	01/25/21	03:15:07 AM	01/25/21 03:15:07 AM	26.683	0	LB_seagrass
1042	01/25/21	03:20:07 AM	01/25/21 03:20:07 AM	26.683	0	LB_seagrass
1043	01/25/21	03:25:07 AM	01/25/21 03:25:07 AM	26.683	0	LB_seagrass
1044	01/25/21	03:30:07 AM	01/25/21 03:30:07 AM	26.683	0	LB_seagrass
1045	01/25/21	03:35:07 AM	01/25/21 03:35:07 AM	26.683	0	LB_seagrass
1046	01/25/21	03:40:07 AM	01/25/21 03:40:07 AM	26.683	0	LB_seagrass
1047	01/25/21	03:45:07 AM	01/25/21 03:45:07 AM	26.683	0	LB_seagrass
1048	01/25/21	03:50:07 AM	01/25/21 03:50:07 AM	26.683	0	LB_seagrass
1049	01/25/21	03:55:07 AM	01/25/21 03:55:07 AM	26.683	0	LB_seagrass
1050	01/25/21	04:00:07 AM	01/25/21 04:00:07 AM	26.683	0	LB_seagrass
1051	01/25/21	04:05:07 AM	01/25/21 04:05:07 AM	26.683	0	LB_seagrass
1052	01/25/21	04:10:07 AM	01/25/21 04:10:07 AM	26.683	0	LB_seagrass
1053	01/25/21	04:15:07 AM	01/25/21 04:15:07 AM	26.683	0	LB_seagrass
1054	01/25/21	04:20:07 AM	01/25/21 04:20:07 AM	26.683	0	LB_seagrass
1055	01/25/21	04:25:07 AM	01/25/21 04:25:07 AM	26.683	0	LB_seagrass
1056	01/25/21	04:30:07 AM	01/25/21 04:30:07 AM	26.683	0	LB_seagrass
1057	01/25/21	04:35:07 AM	01/25/21 04:35:07 AM	26.683	0	LB_seagrass
1058	01/25/21	04:40:07 AM	01/25/21 04:40:07 AM	26.683	0	LB_seagrass
1059	01/25/21	04:45:07 AM	01/25/21 04:45:07 AM	26.683	0	LB_seagrass
1060	01/25/21	04:50:07 AM	01/25/21 04:50:07 AM	26.683	0	LB_seagrass
1061	01/25/21	04:55:07 AM	01/25/21 04:55:07 AM	26.683	0	LB_seagrass
1062	01/25/21	05:00:07 AM	01/25/21 05:00:07 AM	26.683	0	LB_seagrass
1063	01/25/21	05:05:07 AM	01/25/21 05:05:07 AM	26.683	0	LB_seagrass
1064	01/25/21	05:10:07 AM	01/25/21 05:10:07 AM	26.683	0	LB_seagrass
1065	01/25/21	05:15:07 AM	01/25/21 05:15:07 AM	26.683	0	LB_seagrass
1066	01/25/21	05:20:07 AM	01/25/21 05:20:07 AM	26.683	0	LB_seagrass
1067	01/25/21	05:25:07 AM	01/25/21 05:25:07 AM	26.683	0	LB_seagrass
1068	01/25/21	05:30:07 AM	01/25/21 05:30:07 AM	26.683	0	LB_seagrass
1069	01/25/21	05:35:07 AM	01/25/21 05:35:07 AM	26.683	0	LB_seagrass
1070	01/25/21	05:40:07 AM	01/25/21 05:40:07 AM	26.683	0	LB_seagrass
1071	01/25/21	05:45:07 AM	01/25/21 05:45:07 AM	26.683	0	LB_seagrass
1072	01/25/21	05:50:07 AM	01/25/21 05:50:07 AM	26.683	0	LB_seagrass
1073	01/25/21	05:55:07 AM	01/25/21 05:55:07 AM	26.683	0	LB_seagrass
1074	01/25/21	06:00:07 AM	01/25/21 06:00:07 AM	26.683	0	LB_seagrass
1075	01/25/21	06:05:07 AM	01/25/21 06:05:07 AM	26.683	0	LB_seagrass
1076	01/25/21	06:10:07 AM	01/25/21 06:10:07 AM	26.683	0	LB_seagrass
1077	01/25/21	06:15:07 AM	01/25/21 06:15:07 AM	26.683	0	LB_seagrass
1078	01/25/21	06:20:07 AM	01/25/21 06:20:07 AM	26.683	0	LB_seagrass
1079	01/25/21	06:25:07 AM	01/25/21 06:25:07 AM	26.683	0	LB_seagrass
1080	01/25/21	06:30:07 AM	01/25/21 06:30:07 AM	26.585	0	LB_seagrass
1081	01/25/21	06:35:07 AM	01/25/21 06:35:07 AM	26.683	0	LB_seagrass
1082	01/25/21	06:40:07 AM	01/25/21 06:40:07 AM	26.683	0	LB_seagrass
1083	01/25/21	06:45:07 AM	01/25/21 06:45:07 AM	26.585	10.8	LB_seagrass
1084	01/25/21	06:50:07 AM	01/25/21 06:50:07 AM	26.585	32.3	LB_seagrass
1085	01/25/21	06:55:07 AM	01/25/21 06:55:07 AM	26.683	96.9	LB_seagrass
1086	01/25/21	07:00:07 AM	01/25/21 07:00:07 AM	26.683	269.1	LB_seagrass
1087	01/25/21	07:05:07 AM	01/25/21 07:05:07 AM	26.683	495.1	LB_seagrass
1088	01/25/21	07:10:07 AM	01/25/21 07:10:07 AM	26.683	581.3	LB_seagrass
1089	01/25/21	07:15:07 AM	01/25/21 07:15:07 AM	26.683	645.8	LB_seagrass
1090	01/25/21	07:20:07 AM	01/25/21 07:20:07 AM	26.683	710.4	LB_seagrass
1091	01/25/21	07:25:07 AM	01/25/21 07:25:07 AM	26.683	936.5	LB_seagrass
1092	01/25/21	07:30:07 AM	01/25/21 07:30:07 AM	26.683	871.9	LB_seagrass
1093	01/25/21	07:35:07 AM	01/25/21 07:35:07 AM	26.683	1033.3	LB_seagrass
1094	01/25/21	07:40:07 AM	01/25/21 07:40:07 AM	26.683	1550	LB_seagrass
1095	01/25/21	07:45:07 AM	01/25/21 07:45:07 AM	26.781	2497.2	LB_seagrass
1096	01/25/21	07:50:07 AM	01/25/21 07:50:07 AM	26.683	2066.7	LB_seagrass
1097	01/25/21	07:55:07 AM	01/25/21 07:55:07 AM	26.781	1216.3	LB_seagrass
1098	01/25/21	08:00:07 AM	01/25/21 08:00:07 AM	26.683	1291.7	LB_seagrass
1099	01/25/21	08:05:07 AM	01/25/21 08:05:07 AM	26.781	2238.9	LB_seagrass
1100	01/25/21	08:10:07 AM	01/25/21 08:10:07 AM	26.879	4305.6	LB_seagrass
1101	01/25/21	08:15:07 AM	01/25/21 08:15:07 AM	26.879	3616.7	LB_seagrass
1102	01/25/21	08:20:07 AM	01/25/21 08:20:07 AM	26.977	4994.5	LB_seagrass
1103	01/25/21	08:25:07 AM	01/25/21 08:25:07 AM	26.977	4477.8	LB_seagrass
1104	01/25/21	08:30:07 AM	01/25/21 08:30:07 AM	26.879	2497.2	LB_seagrass
