taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Actinobacteria; Candidatus Aquiluna	cysteate	8	404	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	cysteate	8	405	Undirected	4	0.5
Actinobacteria; Candidatus Aquiluna	cysteate	8	406	Undirected	2	0.5
Actinobacteria; Candidatus Aquiluna	cysteate	8	407	Undirected	5	0.5
Actinobacteria; Candidatus Aquiluna	taurine	8	412	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	taurine	8	413	Undirected	2	0.5
Actinobacteria; Candidatus Aquiluna	taurine	8	414	Undirected	3	0.5
Actinobacteria; Candidatus Aquiluna	taurine	8	415	Undirected	6	0.5
Actinobacteria; Candidatus Aquiluna	ciliatine	8	421	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	ciliatine	8	422	Undirected	5	0.5
Actinobacteria; Candidatus Aquiluna	ciliatine	8	423	Undirected	3	0.5
Actinobacteria; Candidatus Aquiluna	ciliatine	8	424	Undirected	2	0.5
Actinobacteria; Candidatus Aquiluna	ciliatine	8	425	Undirected	6	0.5
Actinobacteria; Candidatus Aquiluna	GABA	8	430	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	GABA	8	431	Undirected	5	0.5
Actinobacteria; Candidatus Aquiluna	GABA	8	432	Undirected	2	0.5
Actinobacteria; Candidatus Aquiluna	GABA	8	433	Undirected	3	0.5
Actinobacteria; Candidatus Aquiluna	arginine	8	455	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	arginine	8	456	Undirected	3	0.5
Actinobacteria; Candidatus Aquiluna	arginine	8	457	Undirected	2	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	388	Undirected	1	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	389	Undirected	6	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	390	Undirected	3	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	391	Undirected	4	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	392	Undirected	5	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	393	Undirected	9	0.5
Actinobacteria; ML602J-51	pantothenic acid	9	394	Undirected	2	0.5
Actinobacteria; ML602J-51	cysteate	9	404	Undirected	1	0.5
Actinobacteria; ML602J-51	cysteate	9	405	Undirected	4	0.5
Actinobacteria; ML602J-51	cysteate	9	406	Undirected	2	0.5
Actinobacteria; ML602J-51	cysteate	9	407	Undirected	5	0.5
Actinobacteria; ML602J-51	ciliatine	9	421	Undirected	1	0.5
Actinobacteria; ML602J-51	ciliatine	9	422	Undirected	5	0.5
Actinobacteria; ML602J-51	ciliatine	9	423	Undirected	3	0.5
Actinobacteria; ML602J-51	ciliatine	9	424	Undirected	2	0.5
Actinobacteria; ML602J-51	ciliatine	9	425	Undirected	6	0.5
Actinobacteria; ML602J-51	GABA	9	430	Undirected	1	0.5
Actinobacteria; ML602J-51	GABA	9	431	Undirected	5	0.5
Actinobacteria; ML602J-51	GABA	9	432	Undirected	2	0.5
Actinobacteria; ML602J-51	GABA	9	433	Undirected	3	0.5
Actinobacteria; ML602J-51	isethionate	9	448	Undirected	1	0.5
Actinobacteria; ML602J-51	isethionate	9	449	Undirected	2	0.5
Actinobacteria; ML602J-51	isethionate	9	450	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	388	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	389	Undirected	6	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	390	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	391	Undirected	4	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	392	Undirected	5	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	393	Undirected	9	0.5
Actinobacteria; Microbacteriaceae	pantothenic acid	10	394	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	cysteate	10	404	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	cysteate	10	405	Undirected	4	0.5
Actinobacteria; Microbacteriaceae	cysteate	10	406	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	cysteate	10	407	Undirected	5	0.5
Actinobacteria; Microbacteriaceae	ciliatine	10	421	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	ciliatine	10	422	Undirected	5	0.5
Actinobacteria; Microbacteriaceae	ciliatine	10	423	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	ciliatine	10	424	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	ciliatine	10	425	Undirected	6	0.5
Actinobacteria; Microbacteriaceae	GABA	10	430	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	GABA	10	431	Undirected	5	0.5
Actinobacteria; Microbacteriaceae	GABA	10	432	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	GABA	10	433	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	isethionate	10	448	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	isethionate	10	449	Undirected	2	0.5
Actinobacteria; Microbacteriaceae	isethionate	10	450	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	arginine	10	455	Undirected	1	0.5
Actinobacteria; Microbacteriaceae	arginine	10	456	Undirected	3	0.5
Actinobacteria; Microbacteriaceae	arginine	10	457	Undirected	2	0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	11	329	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	11	330	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	11	331	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	11	332	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	11	333	Undirected	8	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	12	329	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	12	330	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	12	331	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	12	332	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	12	333	Undirected	8	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	13	329	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	13	330	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	13	331	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	13	332	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	13	333	Undirected	8	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	14	329	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	14	330	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	14	331	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	14	332	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	14	333	Undirected	8	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	15	329	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	15	330	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	15	331	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	15	332	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	glycine	15	333	Undirected	8	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	381	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	382	Undirected	5	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	383	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	384	Undirected	2	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	385	Undirected	3	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	386	Undirected	7	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	11	387	Undirected	10	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	12	381	Undirected	4	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	12	382	Undirected	5	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	12	383	Undirected	1	-0.5
Alphaproteobacteria; AEGEAN-169 marine group	pantothenic acid	12	384	Undirected	2	-0.5
